gdp_per_capita,tertiary_enrollment,rd_spending,patent_apps,high_tech_exp,internet_users,fdi_inflows,unemployment,gini,services_emp,ai_readiness,knowledge_complexity,export_sophistication,product_density,arm_trapped,gdp_growth,arm_relative,economy,income_level
4563.09590652717,27.2948879201171,0.00609,9.0,5.39604303984542,60.22140121,1.63251851384265,2.604,45.2,48.2345251648488,0.0,-0.8026957150144403,-0.850329042935738,0.13646145310131047,0.0,3.65186382894819,0,GTM,middle
34627.9862781837,41.4983277591973,0.2561,102.0,6.86800836378335,80.5054655600831,2.2477804102682404,5.569,35.2,79.1832966794277,0.0,-0.3170785089978017,0.13844681405095444,0.6835872123263271,,5.09986426216793,0,GUM,high
33034.9576389333,26.4315792489043,0.5772,40.0,13.3341087055182,83.00080109,34.9900722943113,11.962,35.2,56.6920372875109,0.0,-0.2277082045920655,0.10951040918034631,0.5075923016634488,0.0,43.8193108024355,0,GUY,high
41776.3359445333,82.0356521606445,2.8690798480384,870300.0,25.8938294370333,94.2,1.44305832724786,4.40732868510062,35.2,74.9146961480993,94.2,2.657160566849746,3.331752152200999,0.7761575507302045,,1.95000793704469,0,HIC,high
44712.7654725532,120.08978583196,1.12597,401.0,75.5706908349979,95.75536971,30.924624334882,2.799,35.2,85.8032590723654,0.0,2.1941073832374496,1.4121491601389649,0.8082810306159565,,2.50498758466826,0,HKG,high
2573.37159995648,23.3177890777588,0.05997,8.0,3.87334759570957,58.62269974,3.52903749551745,4.92,45.7,55.9398845656115,0.0,-0.8730706885156782,-0.9957025298370726,0.12088388890535733,0.0,3.55397003296669,0,HND,middle
1015.32013675499,9.09300994873047,0.5772,102.0,2.96092659452304,80.5054655600831,4.37053598866678,4.14029129900976,35.2,33.1237793692356,0.0,-0.6247467058082823,-0.6411638256943474,0.132101618336397,,5.14470675657978,0,HPC,low
17854.2091012685,81.1775207519531,1.38621,77.0,11.6739199311189,83.63240029,4.87780112464328,5.002,30.1,69.3106058073125,0.0,0.5750855135713526,0.20070763275627498,0.7604095709270153,0.0,3.82688702890739,0,HRV,high
1154.87300909888,41.4983277591973,0.5772,2.0,6.86800836378335,47.8614006,0.0792936453462934,14.944,41.1,44.5850424241342,0.0,-0.5896592732347407,-1.1309644244922166,0.11642960250579605,0.0,-4.16963395808132,1,HTI,middle
16518.6369936397,60.5168685913086,1.37748,433.0,22.5745118826045,93.77898628,-27.9229280333136,4.521,30.6,65.3516602373567,0.0,0.6704232675989303,0.8053685261705047,0.79162878587115,0.0,0.560117843140432,0,HUN,high
7523.39788740048,52.829891204834,1.87406846206261,102.0,21.5228756768256,82.7,1.03708691596117,4.97734579110731,35.2,47.9626203296662,82.7,1.115272412661859,0.27255257267335786,0.6074914670359204,0.0,4.3517642428957,0,IBD,middle
5826.39109857059,39.3488082885742,1.83590612524276,102.0,20.9847568284108,70.3,1.1238529627833,4.84304079329494,35.2,45.6002933821045,70.3,0.7338303580119989,0.20371325967723916,0.5268363984896081,0.0,4.34846625464438,0,IBT,middle
1485.87854475786,12.7190599441528,0.5772,102.0,3.59334581990031,38.9,2.40485904811302,4.42787371896187,35.2,38.3397460309029,38.9,-0.8093981732119337,-0.542961580806485,0.10870139375177551,0.0,4.30577432199132,0,IDA,middle
2076.03245502265,12.5017795562744,0.239452283528228,102.0,2.93703773248515,44.2,1.19277507152089,4.42715825954522,35.2,44.6159653186572,44.2,-0.8361657162894538,-0.5540524166692736,0.11292727147127307,0.0,4.05581991807422,0,IDB,middle
4367.86266621191,44.8813034886441,0.28068,1397.0,8.7110437578916,72.78075544,1.73855500774354,3.237,34.4,50.1698745725842,0.0,-0.3281489875200967,0.3806595513045041,0.17012952430969067,0.0,5.03034469419038,0,IDN,middle
1171.26544835908,12.8071804046631,0.5772,102.0,4.10574492634911,36.1,3.22577977228334,4.42829541893749,35.2,34.6404426931985,36.1,-0.8486786451974699,-0.562466715880588,0.10287218274944518,,4.54306460750766,0,IDX,middle
86103.3379308107,41.4983277591973,0.5772,102.0,6.86800836378335,80.5054655600831,2.2477804102682404,5.092,35.2,57.1816359992713,0.0,-0.2160494420231863,0.3591250481489836,0.8582871168660487,,-4.16539345213232,0,IMN,high
2396.94999213544,34.4465039692543,0.64558,26267.0,18.5723946411049,70.0,0.694133152879562,4.219,25.5,32.5575625031109,43.61162599231358,0.11425889809335596,1.0255670088024496,0.36910581104163515,0.0,6.49476552383821,0,IND,middle
94474.9879707069,77.5933380126953,1.58829,75.0,53.5184328432158,97.18769836,0.791076186083952,4.632,29.0,77.932823957288,0.0,1.513469172510153,1.060696355496316,0.9740283341627062,,2.59946721553708,0,IRL,high
5834.44296939863,58.6838607788086,0.72665,10210.0,0.814007923197325,85.3404007,0.304914200880697,8.301,35.9,51.674147005512,0.0,-0.03652359445066801,0.5222251309736236,0.27299958865467994,0.0,3.66312056830718,0,IRN,middle
4180.29619477317,15.5580997467041,0.0407,635.0,6.86800836378335,81.47450256,-2.73525447039729,15.485,29.8,65.2954744662424,0.0,-0.6439418762948276,0.11029770072160534,0.29920856745468977,0.0,-1.54525198318304,1,IRQ,middle
59307.1777759714,76.5200729370117,2.64005,34.0,53.9722930663779,98.209198,8.51889361391957,3.625,26.8,78.1494643918603,0.0,1.8530641167834871,0.7915802172890017,0.9259974817488982,,-0.970676468918384,0,ISL,high
41845.1660567523,56.2561111450195,6.34589,1592.0,37.2335173751738,88.18242225,2.73472411141711,3.489,38.3,84.0935245657305,0.0,2.3912491075538673,1.8044214292416034,0.8202729606495536,,0.871968424377442,0,ISR,high
34495.2545799636,75.9496536254883,1.37935,10281.0,12.2827088504022,89.2207202,1.13001784266315,6.391,34.3,70.2267616989263,0.0,0.6008845430411431,1.6973759259109342,0.9066941650567995,,0.692676948440536,0,ITA,high
6096.4327030963,26.2334142821948,0.06096,16.0,2.64698979146794,90.10870361,1.38581813054415,3.286,39.9,68.9286353113298,0.0,-0.5042449060634797,-0.8333894390052607,0.3165646447299858,0.0,-0.535039063867487,1,JAM,middle
4016.83429143296,35.9184001120427,0.69547,25.0,2.08415985427159,95.62244985,3.06387579665258,16.535,33.7,80.7571359278194,0.0,-0.15067023755710293,-0.7569204117879197,0.43729747932031304,0.0,2.48889409603647,0,JOR,middle
